"MacroTrends Data Download"
"MA - Historical Price and Volume Data"
"Note: Historical prices are adjusted for stock splits."

"Disclaimer and Terms of Use: Historical stock data is provided 'as is' and solely for informational purposes, not for trading purposes or advice."
"MacroTrends LLC expressly disclaims the accuracy, adequacy, or completeness of any data and shall not be liable for any errors, omissions or other defects in, "
"delays or interruptions in such data, or for any actions taken in reliance thereon.  Neither MacroTrends LLC nor any of our information providers will be liable"
"for any damages relating to your use of the data provided."


date,open,high,low,close,volume
2017-08-01,128.66,129.98,128.5,129.49,4010522
2017-08-02,129.74,130.61,129.18,130.61,3578631
2017-08-03,130.4,130.57,129.24,129.89,2568052
2017-08-04,130.22,130.25,129.44,129.82,2208103
2017-08-07,129.99,130.495,129.55,130.38,1585964
2017-08-08,130.13,130.31,129.3,129.84,2062843
2017-08-09,129.09,130.03,128.77,129.72,1789884
2017-08-10,129.17,129.41,127.59,127.67,2590384
2017-08-11,128.16,129.42,127.86,128.55,2484529
2017-08-14,129.23,131.29,129,131.09,2793352
2017-08-15,131.42,131.99,130.95,131.58,2155613
2017-08-16,132.17,132.63,131.8129,132.37,2000733
2017-08-17,132.16,132.5,130.82,130.88,2672966
2017-08-18,130.56,131.97,130.36,131.14,3167271
2017-08-21,131.35,132.09,131.13,131.94,1807346
2017-08-22,132.51,134.24,132.28,133.8,2179097
2017-08-23,133.18,133.48,132.67,133.07,2006390
2017-08-24,133.23,133.46,131.98,132.96,2046557
2017-08-25,133.3,133.6,132.56,132.75,2215524
2017-08-28,133.15,134,132.71,133.85,2153884
2017-08-29,133.1,134.21,132.741,133.84,2122335
2017-08-30,133.93,134.24,133.48,133.8,3225061
2017-08-31,134.2,134.5,133.28,133.3,4374730
2017-09-01,133.84,133.9,133.14,133.24,2447352
2017-09-05,132.84,132.93,131.68,132.66,2763402
2017-09-06,132.99,133.66,132.59,132.89,3652076
2017-09-07,136.08,138.64,135.65,136.53,7268966
2017-09-08,136.22,137.74,136.06,137.22,4452115
2017-09-11,139.36,141.99,139.18,141.99,5457576
2017-09-12,142.66,143.52,141.81,142.42,3774946
2017-09-13,142.02,142.13,139.54,140.1,3613812
2017-09-14,139.5,141.8,139.37,141.47,4178477
2017-09-15,142.32,142.69,139.81,141.58,6152491
2017-09-18,141.66,141.69,140.51,141.4,2843463
2017-09-19,141.93,143.59,141.87,142.49,4179040
2017-09-20,142.25,143.0719,141.42,142.24,2749706
2017-09-21,141.69,142.18,141.19,141.72,2834767
2017-09-22,141.5,142.4,141.5,141.89,1860351
2017-09-25,142.07,142.1,138.44,138.57,5540933
2017-09-26,139.02,139.38,137.75,138.37,3162640
2017-09-27,138.8,140.18,138.55,139.67,3716836
2017-09-28,139.44,140.21,138.84,140.2,2731942
2017-09-29,140.83,141.74,140.42,141.2,2602999
2017-10-02,141.9,142.93,141.47,141.82,2300684
2017-10-03,141.99,143.18,141.7,143.02,2514344
2017-10-04,142.73,143,141.32,142.09,3245735
2017-10-05,142.56,143.78,142.43,143.75,2723016
2017-10-06,143.5,143.78,142.77,143.52,3067382
2017-10-09,143.48,145.18,142.9,144.55,2557683
2017-10-10,144.78,146.37,144.78,145.65,2593390
2017-10-11,145.6,147.12,145.6,146.85,3341705
2017-10-12,146.83,148.16,146.44,146.74,3226234
2017-10-13,147.51,148.45,147.29,147.34,2336552
2017-10-16,148.04,148.04,145.16,146.22,2590059
2017-10-17,146.33,146.46,145.53,145.93,3001960
2017-10-18,145.83,146.77,145.6001,146.19,2526345
2017-10-19,145.39,146.12,144.66,144.98,4169928
2017-10-20,145.63,145.73,144.57,145.38,3547286
2017-10-23,146,146.5,145.3,145.56,2513659
2017-10-24,146.19,146.49,145.35,145.8,2918309
2017-10-25,146.5,146.98,145.21,146.29,2597383
2017-10-26,147,147.365,146.35,146.59,2574771
2017-10-27,146.83,148.52,146.06,148.52,3491886
2017-10-30,151.3,151.48,148.58,148.95,6548412
2017-10-31,150.63,152,146.15,148.77,7613691
2017-11-01,149.95,151.49,148.78,148.89,4531690
2017-11-02,148.33,149.21,147.47,148.25,3883147
2017-11-03,148.41,149.36,147.71,149.29,2338684
2017-11-06,149.21,150.46,148.96,150.09,3142846
2017-11-07,150.31,150.475,148.92,149.97,2683446
2017-11-08,149.47,150.24,148.2,149.97,3782934
2017-11-09,149.27,149.87,147.59,149.29,2716505
2017-11-10,149,149.76,148.71,149.54,1795718
2017-11-13,148.76,150.2,148.74,149.69,1750441
2017-11-14,149.28,150.49,149.05,149.95,3062490
2017-11-15,149.37,149.51,148.1,148.33,3058093
2017-11-16,149,150.54,148.6,150.33,2652323
2017-11-17,149.33,149.52,148.28,149.02,3186417
2017-11-20,149.36,150.29,149.2261,149.56,2048675
2017-11-21,149.97,152.63,149.93,152.51,3998960
2017-11-22,152.41,152.55,150.95,151.25,2658577
2017-11-24,151.4,153,151.2,152.74,1577489
2017-11-27,153.07,153.94,152.72,152.97,3259892
2017-11-28,153.51,154.65,153.36,154.19,3874506
2017-11-29,154.35,154.47,145.28,148.35,7216852
2017-11-30,149.32,151.17,148.21,150.47,6940893
2017-12-01,150.4,150.99,147.35,149.69,3932416
2017-12-04,149.92,150.59,143.38,143.43,7485476
2017-12-05,143.7,146.32,140.61,145.13,6806708
2017-12-06,145.07,148.07,144.62,147.42,3751865
2017-12-07,147.51,150.41,147.51,149.45,3417928
2017-12-08,150.42,150.44,149.17,149.89,2520978
2017-12-11,150.22,151.25,150.1,150.88,3394826
2017-12-12,150.83,153.73,150.61,152.5,3360035
2017-12-13,152.5,153.44,151.66,151.69,3618646
2017-12-14,152.21,153.55,151.78,151.93,3016609
2017-12-15,153.475,153.62,150.86,153.4,5067304
2017-12-18,153.84,154.65,153.06,153.12,3531492
2017-12-19,152.98,153.16,151.43,151.68,2689982
2017-12-20,152.22,152.73,151.04,151.45,1992474
2017-12-21,151.92,152.23,150.43,150.53,2788223
2017-12-22,150.59,151.52,150.311,150.85,1892261
2017-12-26,150.58,151.34,149.89,151.28,1201455
2017-12-27,151.56,151.78,151.1,151.4,1730213
2017-12-28,151.86,152.62,151.2,151.77,1570232
2017-12-29,152.21,152.9,151.36,151.36,2258823
2018-01-02,152.01,153.4125,151.12,151.91,3168914
2018-01-03,152.29,153.98,152.16,153.82,3732423
2018-01-04,154.54,157.4,154.32,155.81,3247237
2018-01-05,156.2,159.04,156.19,159.04,2747636
2018-01-08,158.58,160.48,158.08,159.27,3142713
2018-01-09,159.65,160.11,158.54,159.5,2573864
2018-01-10,159.23,159.97,157.57,159.86,2416842
2018-01-11,160.1,161.13,159.44,160.92,2803818
2018-01-12,161.5,162.52,160.25,162.33,3039310
2018-01-16,163.64,163.94,161.31,162.29,4673402
2018-01-17,163.12,164.5,162.88,164.32,3135902
2018-01-18,164.83,165.98,164.11,165.48,4149790
2018-01-19,166.3,166.95,165.16,166.83,2947790
2018-01-22,166.58,168.33,166.29,168.28,2275936
2018-01-23,168.5,168.95,166.65,167.19,3035266
2018-01-24,167.94,168.1,165.95,167.01,3912415
2018-01-25,168.01,168.93,167.13,168.59,2088934
2018-01-26,169.01,170.36,168.79,170.34,2191639
2018-01-29,170.12,170.81,168.29,168.55,3082788
2018-01-30,167.41,168,166.3,167.19,4227133
2018-01-31,167.51,169.67,167.02,169,5815258
2018-02-01,172.51,176.715,171,172.93,6848449
2018-02-02,171.9,177.11,170.42,170.55,6552461
2018-02-05,167.37,171.96,164.01,164.59,7195970
2018-02-06,160.5,169.36,156.8,169.28,7259895
2018-02-07,169,172.61,167.45,168.73,4364793
2018-02-08,168.77,169.24,160.46,160.62,6557705
2018-02-09,161.67,166.49,158.565,165.2,6302892
2018-02-12,166.8,168.82,165.58,168.19,5227367
2018-02-13,167.33,170.77,167.01,170.12,3467746
2018-02-14,169.36,172.66,169,172.52,4203662
2018-02-15,173.95,174.7,171.36,174.69,3915012
2018-02-16,174.35,176.67,174.14,175.65,4213141
2018-02-20,174.88,176.43,174.04,175.35,3750105
2018-02-21,175.35,176.35,172.28,172.32,5999480
2018-02-22,173.34,173.83,170.8,172.95,5605771
2018-02-23,173.9,175.78,172.49,175.76,3093816
2018-02-26,176.5,178.14,176.06,177.87,4087460
2018-02-27,177.72,179.17,175.93,175.93,3815727
2018-02-28,176.29,178.97,175.75,175.76,4145673
2018-03-01,176.35,177.35,172.151,173.49,4658478
2018-03-02,171.56,175.33,169.2703,175.02,4190095
2018-03-05,174.13,179.27,172.91,178.53,4826505
2018-03-06,179.18,180.09,176.95,177.53,3812751
2018-03-07,175.76,179.71,175.55,179.21,2766055
2018-03-08,179.35,179.89,177.56,179.25,2235312
2018-03-09,180.25,183.33,179.97,183.24,4168940
2018-03-12,182.83,183.52,181.7,182.54,3581999
2018-03-13,183.47,183.73,180.15,181.01,3286274
2018-03-14,181.99,182,179.62,180.12,2820698
2018-03-15,180.57,182.17,180.02,180.95,2258178
2018-03-16,181.01,183.17,181.01,182.55,4604968
2018-03-19,181.79,182.3,179.1111,180.58,3770039
2018-03-20,181.31,183.25,181.22,182.51,2859315
2018-03-21,182.96,183.5,180.74,180.75,3238416
2018-03-22,179.2,180.26,175.11,175.52,4387283
2018-03-23,176.18,177.79,171.66,171.83,4324061
2018-03-26,175.33,177.47,173.06,177.17,5470147
2018-03-27,178.36,178.5,170.97,172.52,5069105
2018-03-28,172.25,172.93,168.55,170.35,5166602
2018-03-29,171.72,176.66,170.82,175.16,3719229
2018-04-02,174.64,175.77,169.04,171.6,4222361
2018-04-03,172.36,172.89,169.81,172.47,3612055
2018-04-04,169.18,174.01,167.94,173.69,4628301
2018-04-05,175.13,177.44,174.535,175.8,3430193
2018-04-06,173.37,175.15,168.96,169.7,5004989
2018-04-09,171.27,174.09,170.14,170.34,3910687
2018-04-10,173.14,175.45,172.02,174.72,3150017
2018-04-11,173.7,175.6,172.12,172.36,2779607
2018-04-12,173.33,176.48,173.16,174.8,3065265
2018-04-13,176,176.1,172.7,174.27,3059947
2018-04-16,175.62,176.1,172.97,173.87,4668550
2018-04-17,175.77,179.19,174.67,178.34,4208111
2018-04-18,178.5,179.8,177.07,179.46,3149961
2018-04-19,179.08,179.5746,178.26,179.01,3560370
2018-04-20,178.53,179.49,176.5001,177.08,4232997
2018-04-23,178.16,178.35,174.7,175.43,4354379
2018-04-24,176.68,177.55,171.19,173.24,5367963
2018-04-25,173.37,173.87,170.65,172.47,3339295
2018-04-26,174.52,179.63,174.22,178.16,4783431
2018-04-27,178.54,179,175.18,175.94,3777468
2018-04-30,177.49,180,177.1,178.27,4321912
2018-05-01,178.27,180.36,176.91,180.25,4819601
2018-05-02,186.2,188.25,183.12,185.82,10131894
2018-05-03,184.6,187.89,183.94,186.48,5785412
2018-05-04,185.79,188.79,185.11,188.17,3593638
2018-05-07,188.3,189.52,187.63,189.1,4077299
2018-05-08,188.89,190.66,188.02,190.53,3366373
2018-05-09,190.51,191.68,189,190.63,2933431
2018-05-10,191.04,193.72,190.94,193.05,2806039
2018-05-11,193,194.09,192.04,193.35,3301674
2018-05-14,193.5,194.72,191.585,192.12,2877238
2018-05-15,191.01,192.195,190.15,192,2747488
2018-05-16,192.69,192.91,191.435,192.38,2109240
2018-05-17,192.05,192.44,190.59,191.2,2377747
2018-05-18,191.62,192.09,190.39,190.4,4208046
2018-05-21,191.5,192.83,190.01,191.2,2632599
2018-05-22,191.18,192.64,190.84,191.62,2620180
2018-05-23,190.74,193,190.3,192.99,2529942
2018-05-24,192.91,193.4,190,191.91,2812564
2018-05-25,191.75,191.89,189.72,191.17,2459577
2018-05-29,190.25,190.49,186.6,189.53,4544996
2018-05-30,190.43,191.93,189.895,191.76,2764225
2018-05-31,191.89,192.44,189.82,190.12,4627176
2018-06-01,192.03,195.37,191.9,195.37,4194395
2018-06-04,195.94,198.11,195.23,197.73,3916933
2018-06-05,198.11,199.71,197.83,199.36,2655278
2018-06-06,199.86,203.29,199.77,203.21,3232379
2018-06-07,203.38,204,198.3,199.54,4084027
2018-06-08,199.2,200.53,199,200.04,2295497
2018-06-11,200.61,201,198.26,198.49,2616880
2018-06-12,199.12,200.15,198.19,200.13,2660066
2018-06-13,200.63,201.62,199.21,199.41,2686500
2018-06-14,200.67,201.39,199.05,199.31,2846795
2018-06-15,198.55,199.67,197.57,199.53,4162007
2018-06-18,197.64,201.45,197.41,201.13,2081000
2018-06-19,198.46,199.93,197.27,199.69,2666048
2018-06-20,200.5,203.46,200.2535,201.54,3898155
2018-06-21,202.41,203.68,199.98,200.78,2678119
2018-06-22,201.57,201.87,199.61,201.48,3126427
2018-06-25,200.39,200.44,193.7091,194.98,4780595
2018-06-26,196.18,198.66,195.76,196.46,4271256
2018-06-27,197.46,198.2,193.16,193.18,3233281
2018-06-28,193.46,197.75,193.205,197.1,2621102
2018-06-29,198.2,198.31,196.18,196.52,3007119
2018-07-02,195.74,197.97,194.75,197.67,3018288
2018-07-03,198.33,198.58,196.14,196.29,1567376
2018-07-05,198,198.96,197.15,198.87,3101894
2018-07-06,198.11,200.26,197.48,199.52,2050335
2018-07-09,200.8,201.59,199.25,200.93,2299976
2018-07-10,201.34,202.7516,200.12,201.52,2262286
2018-07-11,200.47,204.15,200.25,203.84,2715654
2018-07-12,205,209.19,204.75,207.78,3970449
2018-07-13,207.1,207.525,203.44,205.91,2590884
2018-07-16,205.62,206,203.76,204.08,2955000
2018-07-17,203,206.695,201.63,206.37,2917722
2018-07-18,206.65,208.38,205.38,208.36,3594947
2018-07-19,208.36,208.71,205.76,206.06,2232472
2018-07-20,206.19,207.35,206.18,206.71,2802113
2018-07-23,206.7,207.96,205.65,207.84,2717678
2018-07-24,208.74,210.4,208.31,209.58,3508974
2018-07-25,210,214.28,209.6525,214.16,4969031
2018-07-26,210.15,211.8,204.56,207.37,7278614
2018-07-27,211.69,211.75,201.22,202.94,4913031
2018-07-30,202.95,203.33,196.2001,197.87,5939269
2018-07-31,199.02,200.62,196.2321,198,4416177
2018-08-01,199.27,201.36,198.35,201.2,4612766
2018-08-02,199.09,202.19,197.87,202.01,3583278
2018-08-03,202.01,202.43,198.28,201.2,2704512
2018-08-06,201,202.4553,200.5144,201.54,3061351
2018-08-07,202.5,203.15,201.96,202.62,2422229
2018-08-08,202.42,203.58,202.08,202.86,2696988
2018-08-09,203.19,204.66,202.65,203.6,2445212
2018-08-10,202.97,203.91,202.16,202.65,2567077
2018-08-13,202.65,204.3381,201.89,202.31,2013995
2018-08-14,202.81,204.05,201.39,203.88,2076526
2018-08-15,202.65,203.05,199.5,200.24,2898618
2018-08-16,201.94,204.23,200.82,203.6,2864650
2018-08-17,203.86,204.6,202.005,203.21,2308017
2018-08-20,203.47,204.98,202.36,204.75,2469099
2018-08-21,205,205.93,202.63,203.09,1977700
2018-08-22,202.5,205.22,202.25,204.31,1905277
2018-08-23,204.49,205.96,204.18,205.22,2247579
2018-08-24,206,209.5,205.57,209.4,2720705
2018-08-27,210.18,211.75,210.18,211.53,2550130
2018-08-28,211.7,213.03,210.94,212.63,2240017
2018-08-29,212.5,215.8603,212.45,214.57,3126359
2018-08-30,214.25,215.28,212.83,213.8,3058451
2018-08-31,213.58,215.8,213.5,215.56,3018724
2018-09-04,215.68,217.35,214.68,216.82,3776587
2018-09-05,215.76,215.77,210.31,211.16,3774961
2018-09-06,211.44,213.2691,210.47,212.77,3032843
2018-09-07,211.02,213.24,209.7,211.09,3232996
2018-09-10,212.66,213.48,211.38,211.67,3326193
2018-09-11,210.52,213.56,210.1,213.45,2728610
2018-09-12,213.05,214.46,211.86,214.03,2291506
2018-09-13,214.77,218.69,214.37,217.22,3882783
2018-09-14,218,218.82,216.42,217.96,2638024
2018-09-17,219.97,219.98,216.11,216.47,2500536
2018-09-18,217.46,220.9601,217.3,220.05,2851276
2018-09-19,220.63,221.41,217.16,218.19,2882796
2018-09-20,219.98,221.92,218.9,221.39,3108564
2018-09-21,222.14,223.37,220.89,221.9,7177186
2018-09-24,220.41,222.14,218.21,221.35,2519975
2018-09-25,221.92,223.04,221.22,222.12,2136034
2018-09-26,222.62,224.36,221.704,222.26,2962359
2018-09-27,222.69,223.6135,222.06,222.31,2644798
2018-09-28,222.13,223.69,221.05,222.61,2954987
2018-10-01,224.84,225.35,223.09,223.77,2955454
2018-10-02,223.5,223.73,221.01,222.37,3060780
2018-10-03,223.78,224.33,222.55,223.13,2662415
2018-10-04,222.07,222.15,214.59,216.15,5664525
2018-10-05,216.45,217.19,211.8507,213.26,4267794
2018-10-08,211.7,211.8,203.25,208.26,5610197
2018-10-09,208.06,210.99,206.69,209.76,5659262
2018-10-10,209.33,209.33,196.01,196.69,8278519
2018-10-11,194.65,199.7268,192.91,194.51,9185152
2018-10-12,200.57,204.84,199.537,204.22,6159747
2018-10-15,203.72,203.8,199.53,200.32,3968626
2018-10-16,202.68,208.12,202.53,207.78,4694631
2018-10-17,207.63,208,204.69,207.38,4431154
2018-10-18,206.97,207.22,202.26,203.62,6263580
2018-10-19,203.87,207.44,203,203.06,4832187
2018-10-22,203.72,206.26,201.88,204.5,4020860
2018-10-23,199.49,203.73,196.6,202.43,4900453
2018-10-24,202.64,203.47,195.38,195.69,4414861
2018-10-25,197,205.1,195.71,204.2,4940685
2018-10-26,199.2,202.41,195.73,197.49,6522847
2018-10-29,200.35,202.34,187.63,191.04,6623805
2018-10-30,192.58,193.63,183.75,187.73,9239212
2018-10-31,193.25,199.96,193.25,197.67,7683459
2018-11-01,198.89,200,195.01,199.71,4439047
2018-11-02,198.92,200.99,195.25,197.72,4261579
2018-11-05,198.2,199.13,194.29,197.98,3110772
2018-11-06,198.5,200.67,197.53,199.15,2916035
2018-11-07,202.19,208.3799,201.74,208.24,4922836
2018-11-08,207.36,208.86,206,208.86,3922167
2018-11-09,207.38,207.98,203.42,205.62,3229908
2018-11-12,204.62,205.25,198.725,199.14,3507348
2018-11-13,199.78,202.2492,197.55,198.17,2851971
2018-11-14,200.56,202.23,195.61,197.58,3218798
2018-11-15,197.02,201.15,194.33,200.71,3424560
2018-11-16,199,200.91,197.45,199.04,2939547
2018-11-19,199.04,199.4024,188.55,189.28,4487474
2018-11-20,181.98,188.8,177.4,187.06,7892937
2018-11-21,188.54,190.09,186.24,187.66,3949164
2018-11-23,184.88,186.23,182.26,182.6,2601000
2018-11-26,185.58,192.23,183.68,191.85,6916066
2018-11-27,190.75,193.04,189.45,192.98,3976400
2018-11-28,195,202.47,193.27,202.28,6203007
2018-11-29,202.05,202.05,196.31,196.66,5447317
2018-11-30,196.59,201.67,195.8,201.07,7943738
2018-12-03,206.01,209.91,205.94,209.86,6513319
2018-12-04,207.39,209.52,199.62,200.49,6627820
2018-12-06,194.8,203.3673,194.22,202.99,6459250
2018-12-07,203.78,206.52,194.9,196.5,4958619
2018-12-10,194.65,198.7212,193.001,198.06,4101002
2018-12-11,201.08,201.4,196.06,197.74,3530620
2018-12-12,200.46,205.96,200.26,200.29,5158989
2018-12-13,200.8,202.2,195.31,198.96,5246072
2018-12-14,196.6,197.24,193.19,195.33,3788432
2018-12-17,193.5,193.5411,188.7658,190.45,5460174
2018-12-18,192.06,194.35,190.1,191.61,4345197
2018-12-19,190.93,194.35,184.76,187.12,6100531
2018-12-20,185.6,188.34,180.23,182.71,6562735
2018-12-21,181.2,185.27,175,175.19,8374291
2018-12-24,173.15,177.98,171.89,174.65,4351915
2018-12-26,176,186.5,176,186.43,5261366
2018-12-27,183.98,188.7,180.1628,188.69,4695211
2018-12-28,189.71,190.1,184.181,186.16,4830361
2018-12-31,186.92,189,186.36,188.65,3658494
2019-01-02,185.83,190.82,185.31,189.74,4293534
2019-01-03,187.5,187.51,180.98,181.18,5070927
2019-01-04,184.85,191.253,184.44,189.76,4452624
2019-01-07,190.63,193.02,189.71,191.22,4219286
2019-01-08,189.9,192.49,188.5,192.28,5069707
2019-01-09,194.3,196.55,193.28,195.77,5470943
2019-01-10,193.03,197.24,191.32,196.95,3693776
2019-01-11,196.07,196.7,194.71,195.9,2500187
2019-01-14,194.38,197,194,195.43,3336510
2019-01-15,195.22,197.35,193.1,196.52,3783012
2019-01-16,197.51,198.41,196.5,197.77,3546288
2019-01-17,197.45,200.4,197.1,199.31,2764167
2019-01-18,201.18,202.53,200.02,202,4866871
2019-01-22,199.79,201,197.65,199.46,4457654
2019-01-23,201.05,201.06,196.6,198.35,3086372
2019-01-24,198.42,200.2,197.93,199.79,2792247
2019-01-25,202.19,203.89,200.99,202.94,4687308
2019-01-28,200.74,200.98,198.06,200.16,3276934
2019-01-29,200.19,200.67,197.66,199.24,3659226
2019-01-30,200.42,204.83,199.9,204.02,4076210
2019-01-31,209.8,212.97,208,211.13,11316235
2019-02-01,211.99,214.64,211.2,213.77,6449889
2019-02-04,214.35,214.95,213.195,214.91,4397470
2019-02-05,215,216.7,214.945,215.86,3027348
2019-02-06,215.25,215.9,213.68,215.3,2697964
2019-02-07,213.46,214.45,211.6,213.97,2735581
2019-02-08,212,216.63,212,216.58,3220321
2019-02-11,216.99,218.65,216.3449,217.1,2974373
2019-02-12,218.56,219.49,217.64,218.91,3344435
2019-02-13,219.79,221.28,219.435,220.54,2996624
2019-02-14,219.51,220.98,218.62,219.81,2775104
2019-02-15,222.19,222.35,220.48,222.11,2758150
2019-02-19,221.43,221.96,220.36,220.59,2836861
2019-02-20,221.22,221.83,219.4,221.11,3103564
2019-02-21,220.21,221.03,218.62,219.31,3528836
2019-02-22,220,223.63,219.7,223.32,3295319
2019-02-25,225,225.4,223,223.32,3359156
2019-02-26,222.16,225.18,222.05,224,2852185
2019-02-27,223.04,224.61,221.74,224.57,2119759
2019-02-28,224.09,225.6,223.66,224.77,3203141
2019-03-01,226.88,228.15,225.36,227.25,3001680
2019-03-04,227.31,228.5,223.67,226.29,2977693
2019-03-05,226.23,226.92,225.29,226.22,2779085
2019-03-06,225.85,226.51,223.95,224.47,2849295
2019-03-07,223.62,224.44,220.74,222.41,3879824
2019-03-08,218.38,222.19,215.9258,221.87,2689862
2019-03-11,222.94,226.13,222.84,225.64,2670116
2019-03-12,226.59,228.2,226.22,226.94,2478879
2019-03-13,228.37,231.33,227.8,228.5,2690361
2019-03-14,228.7,230.2094,227.41,229.51,2837862
2019-03-15,228.82,232.76,228.81,231.17,3894538
2019-03-18,232.29,232.5,229.11,230.39,2734229
2019-03-19,231.54,232.1,230.33,231.01,3211900
2019-03-20,229.73,231.94,227.84,229.89,3743203
2019-03-21,228.2,237.08,228.18,235.87,4376684
2019-03-22,234.84,236,230.68,230.76,3709327
